name,chunk,entry_addr,size_bytes,size_source,n_calls_in,n_calls_out,far_calls,int_count,port_io,mem_writes,loops,has_placeholder_name,category,skip_reason,covered_by_oracle
run_opening_demo_main,100OPDMO,0x0000,725,lst,0,14,28,1,0,4,1,False,D,driver_or_dos,partial
play_sprite_anim_script,100OPDMO,0x02D5,44,lst,1,2,1,0,0,2,0,False,A,trivial_regression,yes
char_render_proc,100OPDMO,0x0301,91,lst,1,0,2,0,0,1,0,False,C,mid_complex,partial
animate_scanline,100OPDMO,0x035C,83,lst,1,2,4,0,0,0,2,False,D,driver_or_dos,no
timer_wait_loop,100OPDMO,0x03AF,1736,lst,15,42,54,1,0,5,5,False,D,driver_or_dos,no
run_script_interpreter,100OPDMO,0x0A79,591,lst,22,6,7,0,0,3,0,False,D,driver_or_dos,partial
calc_text_width,100OPDMO,0x0CC8,64,lst,1,0,0,0,0,0,0,False,A,trivial_regression,no
animate_scanline_alt,100OPDMO,0x0D08,82,lst,1,2,4,0,0,0,2,False,D,driver_or_dos,no
decompress_image,100OPDMO,0x0D62,131,lst,3,1,0,0,0,0,4,False,C,mid_complex,yes
decode_rle_to_es_di,100OPDMO,0x0DE5,46,lst,4,0,0,0,0,0,2,False,A,trivial_regression,yes
palette_lookup,100OPDMO,0x0E13,64,lst,1,3,0,0,0,0,1,False,C,deep_stubbing,partial
render_font_row_double,100OPDMO,0x0E53,15,lst,2,2,0,0,0,0,0,False,A,trivial_regression,no
render_font_row_inverse,100OPDMO,0x0E62,15,lst,1,2,0,0,0,0,0,False,A,trivial_regression,no
blit_rect_to_sprite_cache,100OPDMO,0x0E71,34,lst,4,0,0,0,0,0,1,False,A,trivial_regression,yes
busy_wait_delay,100OPDMO,0x0E93,33,lst,3,1,0,0,0,0,0,False,A,trivial_regression,no
cycle_palette_colors,100OPDMO,0x0EB4,40,lst,1,0,0,0,0,0,2,False,A,trivial_regression,partial
apply_palette_blend,100OPDMO,0x0EDC,105,lst,1,0,0,0,0,0,2,False,C,mid_complex,no
xor_mask_render,100OPDMO,0x0F45,107,lst,1,0,0,0,0,0,2,False,C,mid_complex,no
merge_gfx_planes,100OPDMO,0x0FB0,68,lst,1,0,0,0,0,0,1,False,C,mid_complex,no
run_imgctl_main_ega,101GDEGA,,570,estimated,0,9,0,0,20,1,1,False,D,driver_or_dos,no
blit_2plane_sprite_ega,101GDEGA,,75,estimated,3,2,0,0,0,1,0,False,C,mid_complex,no
run_render_passes_ega,101GDEGA,,135,estimated,2,0,2,0,0,2,0,False,C,mid_complex,no
fill_plane_via_dma_ega,101GDEGA,,63,estimated,1,0,0,0,2,0,1,False,D,driver_or_dos,no
mask_write_loop_ega,101GDEGA,,63,estimated,5,0,0,0,2,0,1,False,D,driver_or_dos,no
copy_buf_with_plane_select_ega,101GDEGA,,129,estimated,0,0,0,0,4,0,4,False,D,driver_or_dos,no
copy_si_to_es_di_ega,101GDEGA,,48,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_to_di_ega,101GDEGA,,48,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
blit_via_di_ega,101GDEGA,,60,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_32_words_ega,101GDEGA,,39,estimated,0,0,0,0,0,0,2,False,A,trivial_regression,no
compute_tile_vram_offset_ega,101GDEGA,,147,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
lookup_palette_entry_ega,101GDEGA,,243,estimated,0,0,0,0,12,0,0,False,D,driver_or_dos,no
program_seq_map_mask_ega,101GDEGA,,222,estimated,0,0,0,0,6,2,2,False,D,driver_or_dos,no
fill_with_pattern_3F_ega,101GDEGA,,60,estimated,0,1,0,0,3,0,1,False,D,driver_or_dos,no
draw_border_top_bottom_ega,101GDEGA,,108,estimated,0,1,0,0,5,0,2,False,D,driver_or_dos,no
program_grfx_FF_then_zero_ega,101GDEGA,,48,estimated,2,0,0,0,2,0,0,False,D,driver_or_dos,no
copy_with_plane_1_ega,101GDEGA,,69,estimated,0,0,0,0,3,0,3,False,D,driver_or_dos,no
copy_with_plane_1_alt_ega,101GDEGA,,141,estimated,0,0,0,0,3,0,9,False,D,driver_or_dos,no
seed_status_pattern_ega,101GDEGA,,138,estimated,0,6,0,0,0,2,3,False,C,deep_stubbing,no
fill_status_byte_24x_ega,101GDEGA,,21,estimated,6,0,0,0,0,0,1,False,A,trivial_regression,no
blit_3plane_scroll_ega,101GDEGA,,201,estimated,0,2,0,0,6,0,2,False,D,driver_or_dos,no
blit_2plane_scroll_ega,101GDEGA,,135,estimated,0,2,0,0,3,0,2,False,D,driver_or_dos,no
decode_scroll_byte_ega,101GDEGA,,90,estimated,0,0,0,0,5,0,1,False,D,driver_or_dos,no
run_imgctl_main_cga,102GDCGA,,516,estimated,0,8,0,0,1,6,3,False,D,driver_or_dos,no
run_render_passes_cga,102GDCGA,,174,estimated,5,0,2,0,0,2,0,False,C,mid_complex,no
build_pixel_pair_cga,102GDCGA,,33,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_cga,102GDCGA,,60,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_to_di_cga,102GDCGA,,60,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
blit_sprite_cga,102GDCGA,,108,estimated,0,1,0,0,0,2,1,False,C,mid_complex,no
compute_tile_vram_offset_cga,102GDCGA,,147,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
blit_sprite_clipped_cga,102GDCGA,,129,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
extract_pixel_bits_cga,102GDCGA,,129,estimated,0,0,0,0,0,2,2,False,C,mid_complex,no
init_status_buf_cga,102GDCGA,,27,estimated,0,1,0,0,0,0,1,False,A,trivial_regression,no
clear_status_buf_rows_cga,102GDCGA,,69,estimated,0,1,0,0,0,0,2,False,C,mid_complex,no
write_status_pattern_0_cga,102GDCGA,,6,estimated,2,0,0,0,0,1,0,False,A,trivial_regression,no
init_status_row_28_cga,102GDCGA,,39,estimated,0,1,0,0,0,1,1,False,A,trivial_regression,no
init_status_row_11_cga,102GDCGA,,123,estimated,0,3,0,0,0,1,3,False,C,deep_stubbing,no
seed_status_pattern_cga,102GDCGA,,138,estimated,0,6,0,0,0,2,3,False,C,deep_stubbing,no
fill_status_byte_24x_cga,102GDCGA,,21,estimated,6,0,0,0,0,0,1,False,A,trivial_regression,no
extract_pixel_pair_cga,102GDCGA,,177,estimated,0,3,0,0,0,1,2,False,C,deep_stubbing,no
extract_pixel_pair_alt_cga,102GDCGA,,93,estimated,0,1,0,0,0,1,2,False,C,mid_complex,no
copy_status_loop_cga,102GDCGA,,87,estimated,12,0,0,0,0,0,1,False,C,mid_complex,no
run_hgc_gfx_driver_main,103GDHGC,,444,estimated,0,11,0,0,0,4,3,False,D,driver_or_dos,no
run_render_passes_hgc,103GDHGC,,177,estimated,5,0,4,0,0,2,0,False,D,driver_or_dos,no
build_pixel_pair_hgc,103GDHGC,,33,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
mask_write_loop_hgc,103GDHGC,,48,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_hgc,103GDHGC,,54,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_to_di_hgc,103GDHGC,,84,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
blit_sprite_hgc,103GDHGC,,63,estimated,0,2,0,0,0,2,0,False,A,trivial_regression,no
blit_via_di_hgc,103GDHGC,,57,estimated,2,1,0,0,0,0,1,False,A,trivial_regression,no
compute_tile_vram_offset_hgc,103GDHGC,,147,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
blit_clipped_alt_hgc,103GDHGC,,81,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
blit_sprite_clipped_hgc,103GDHGC,,186,estimated,0,1,0,0,0,2,4,False,C,mid_complex,no
init_status_buf_hgc,103GDHGC,,66,estimated,0,2,0,0,0,0,2,False,C,mid_complex,no
clear_status_buf_rows_hgc,103GDHGC,,99,estimated,0,2,0,0,0,0,3,False,C,mid_complex,no
write_status_pattern_0_hgc,103GDHGC,,6,estimated,4,0,0,0,0,1,0,False,A,trivial_regression,no
init_status_row_28_hgc,103GDHGC,,60,estimated,0,1,0,0,0,1,1,False,A,trivial_regression,no
init_status_row_11_hgc,103GDHGC,,186,estimated,0,3,0,0,0,1,3,False,C,deep_stubbing,no
seed_status_pattern_hgc,103GDHGC,,138,estimated,0,6,0,0,0,2,3,False,C,deep_stubbing,no
fill_status_byte_24x_hgc,103GDHGC,,21,estimated,6,0,0,0,0,0,1,False,A,trivial_regression,no
extract_pixel_pair_hgc,103GDHGC,,246,estimated,0,4,0,0,0,1,2,False,C,deep_stubbing,no
extract_pixel_pair_alt_hgc,103GDHGC,,144,estimated,0,2,0,0,0,1,3,False,C,mid_complex,no
copy_status_loop_hgc,103GDHGC,,87,estimated,12,0,0,0,0,0,1,False,C,mid_complex,no
math_calc,103GDHGC,0x1C30,38,lst,9,0,0,0,0,0,0,False,A,trivial_regression,no
run_gdtga_main,104GDTGA,,540,estimated,0,14,0,0,0,4,3,False,D,driver_or_dos,no
run_render_passes_tga,104GDTGA,,171,estimated,5,0,2,0,0,2,0,False,C,mid_complex,no
build_pixel_pair_tga,104GDTGA,,45,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
copy_pixel_row_tga,104GDTGA,,54,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_to_di_tga,104GDTGA,,54,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
blit_sprite_tga,104GDTGA,,114,estimated,0,1,0,0,0,1,1,False,C,mid_complex,no
compute_tile_vram_offset_tga,104GDTGA,,147,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
lookup_palette_entry_tga,104GDTGA,,135,estimated,0,8,0,0,0,0,0,False,D,driver_or_dos,no
extract_pixel_bits_tga,104GDTGA,,69,estimated,4,0,0,0,0,2,0,False,C,mid_complex,no
blit_sprite_clipped_tga,104GDTGA,,132,estimated,0,1,0,0,0,2,2,False,C,mid_complex,no
init_status_buf_tga,104GDTGA,,24,estimated,0,1,0,0,0,0,1,False,A,trivial_regression,no
clear_status_buf_rows_tga,104GDTGA,,60,estimated,0,1,0,0,0,0,2,False,A,trivial_regression,no
write_status_pattern_4444_tga,104GDTGA,,9,estimated,2,0,0,0,0,2,0,False,A,trivial_regression,no
init_status_row_28_tga,104GDTGA,,54,estimated,0,2,0,0,0,1,1,False,A,trivial_regression,no
init_status_row_11_tga,104GDTGA,,138,estimated,0,4,0,0,0,1,3,False,C,deep_stubbing,no
seed_status_pattern_tga,104GDTGA,,138,estimated,0,6,0,0,0,2,3,False,C,deep_stubbing,no
fill_status_byte_24x_tga,104GDTGA,,21,estimated,6,0,0,0,0,0,1,False,A,trivial_regression,no
compute_vram_xy_offset_tga,104GDTGA,,183,estimated,0,4,0,0,0,1,2,False,C,deep_stubbing,no
stats_fill_buf,104GDTGA,0x115B,91,lst,0,3,0,0,0,1,2,False,C,deep_stubbing,no
copy_status_loop_tga,104GDTGA,,96,estimated,22,0,0,0,0,0,1,False,C,mid_complex,no
rotate_mask_word_tga,104GDTGA,,81,estimated,0,0,0,0,0,0,0,False,C,mid_complex,no
compute_tga_framebuf_offset,104GDTGA,,45,estimated,6,0,0,0,0,0,0,False,A,trivial_regression,no
run_mcga_imgctl_main,105GDMCA,,525,estimated,0,11,0,1,0,4,3,False,D,driver_or_dos,no
run_render_passes_mcga,105GDMCA,,147,estimated,5,0,2,0,0,2,0,False,C,mid_complex,no
build_pixel_pair_mcga,105GDMCA,,15,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
copy_pixel_row_mcga,105GDMCA,,42,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_to_di_mcga,105GDMCA,,42,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
blit_sprite_mcga,105GDMCA,,111,estimated,0,2,0,0,0,1,1,False,C,mid_complex,no
compute_tile_vram_offset_mcga,105GDMCA,,147,estimated,0,0,0,0,0,0,2,False,C,mid_complex,no
lookup_palette_entry_mcga,105GDMCA,,123,estimated,0,8,0,0,0,0,0,False,D,driver_or_dos,no
extract_pixel_bits_mcga,105GDMCA,,69,estimated,4,0,0,0,0,2,0,False,C,mid_complex,no
blit_sprite_clipped_mcga,105GDMCA,,135,estimated,0,1,0,0,0,3,2,False,C,mid_complex,no
init_status_buf_mcga,105GDMCA,,18,estimated,0,1,0,0,0,0,1,False,A,trivial_regression,no
clear_status_buf_rows_mcga,105GDMCA,,51,estimated,0,1,0,0,0,1,2,False,A,trivial_regression,no
write_status_pattern_202_mcga,105GDMCA,,15,estimated,2,0,0,0,0,4,0,False,C,mid_complex,no
init_status_row_28_mcga,105GDMCA,,54,estimated,0,1,0,0,0,1,1,False,A,trivial_regression,no
init_status_row_11_mcga,105GDMCA,,150,estimated,0,3,0,0,0,1,3,False,C,deep_stubbing,no
seed_status_pattern_mcga,105GDMCA,,138,estimated,0,6,0,0,0,2,3,False,C,deep_stubbing,no
fill_status_byte_24x_mcga,105GDMCA,,21,estimated,6,0,0,0,0,0,1,False,A,trivial_regression,no
index_status_row_47_mcga,105GDMCA,,195,estimated,0,5,0,0,0,1,2,False,C,deep_stubbing,no
index_status_row_47_alt_mcga,105GDMCA,,114,estimated,0,2,0,0,0,1,2,False,C,mid_complex,no
write_palette_byte_mcga,105GDMCA,,165,estimated,0,0,0,0,6,1,2,False,D,driver_or_dos,no
pal_process_loop,105GDMCA,0x146D,66,lst,18,0,0,0,0,0,1,False,C,mid_complex,no
rotate_mask_word_mcga,105GDMCA,,33,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
compute_vram_xy_offset_mcga,105GDMCA,,30,estimated,6,0,0,0,0,0,0,False,A,trivial_regression,no
run_town_main_loop,106TOWN,,633,estimated,0,14,20,4,0,9,1,False,D,driver_or_dos,no
try_take_facing_item,106TOWN,,222,estimated,1,4,0,0,0,1,0,False,C,deep_stubbing,no
try_talk_to_facing_npc,106TOWN,,147,estimated,1,2,0,0,0,1,0,False,C,mid_complex,no
render_dialog_text,106TOWN,,96,estimated,2,2,2,0,0,5,0,False,C,mid_complex,no
set_pose_dirty,106TOWN,,6,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
draw_dialog_typewriter,106TOWN,,582,estimated,1,4,5,0,0,7,1,False,D,driver_or_dos,no
wait_for_text_continue,106TOWN,,90,estimated,0,4,0,0,0,2,0,False,C,deep_stubbing,no
measure_word_width,106TOWN,,66,estimated,2,0,0,0,0,0,0,False,C,mid_complex,yes
count_wrapped_lines,106TOWN,,126,estimated,1,1,0,0,0,0,0,False,C,mid_complex,yes
prompt_take_no_take,106TOWN,,51,estimated,0,2,0,0,0,3,0,False,A,trivial_regression,no
math_calc,106TOWN,,108,estimated,9,0,0,0,0,0,2,False,C,mid_complex,no
player_scan_loop,106TOWN,,54,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
find_npc_at_bx_with_flag40,106TOWN,,45,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
tick_npcs_then_pump,106TOWN,,3,estimated,6,1,0,0,0,0,0,False,A,trivial_regression,no
draw_and_pump_input,106TOWN,,66,estimated,7,3,7,0,0,1,0,False,D,driver_or_dos,no
run_town_input_frame,106TOWN,,51,estimated,1,4,4,0,0,3,0,False,D,driver_or_dos,no
player_process_loop,106TOWN,,30,estimated,2,0,0,0,0,0,1,False,A,trivial_regression,partial
mark_player_col_in_cursor_buf,106TOWN,,69,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
render_town_actors,106TOWN,,273,estimated,1,3,4,0,0,0,1,False,D,driver_or_dos,no
find_npc_col_slot,106TOWN,,48,estimated,1,0,0,0,0,0,1,False,A,trivial_regression,no
find_npc_dx,106TOWN,,3,estimated,5,0,0,0,0,0,0,False,A,trivial_regression,no
find_npc_dx_inner,106TOWN,,21,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
load_pattern_then_play_music,106TOWN,,3,estimated,2,1,0,0,0,0,0,False,A,trivial_regression,no
play_current_music,106TOWN,,15,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
player_load_chunk,106TOWN,,42,estimated,2,0,1,0,0,0,0,False,A,trivial_regression,no
process_town_event_table,106TOWN,,96,estimated,2,0,0,0,0,0,0,False,C,mid_complex,no
tick_npcs_dispatch,106TOWN,,363,estimated,1,2,0,0,0,0,0,False,C,mid_complex,no
stamp_npcs_save_tiles,106TOWN,,48,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
restore_tiles_under_npcs,106TOWN,,54,estimated,4,0,0,0,0,0,0,False,A,trivial_regression,no
load_town_hud_icons,106TOWN,,27,estimated,2,0,4,0,0,0,0,False,D,driver_or_dos,no
try_door_transition,106TOWN,,888,estimated,1,15,19,2,0,12,0,False,D,driver_or_dos,no
tick_town_frame,106TOWN,,60,estimated,7,1,4,0,0,0,0,False,D,driver_or_dos,no
advance_dialog_line,106TOWN,,42,estimated,0,3,0,0,0,1,0,False,C,deep_stubbing,no
scroll_dlg_text_up,106TOWN,,48,estimated,1,1,1,0,0,0,1,False,A,trivial_regression,no
dlg_draw_prompt_then_clear,106TOWN,,33,estimated,1,1,2,0,0,1,0,False,A,trivial_regression,no
wait_for_spacebar_or_skip,106TOWN,,33,estimated,1,1,0,0,0,3,0,False,A,trivial_regression,no
measure_dialog_word_width,106TOWN,,114,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
count_dialog_wrapped_lines,106TOWN,,171,estimated,1,1,0,0,0,0,0,False,C,mid_complex,no
div_24bit_emit_digit,106TOWN,,63,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
div_16bit_emit_digit,106TOWN,,30,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
poll_menu_input,106TOWN,,405,estimated,2,6,4,1,0,4,2,False,D,driver_or_dos,no
draw_cursor_at_dlg_row,106TOWN,,18,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,yes
animate_cursor_left_10cols,106TOWN,,60,estimated,1,1,1,0,0,1,1,False,A,trivial_regression,yes
animate_cursor_right_10cols,106TOWN,,60,estimated,1,1,1,0,0,1,1,False,A,trivial_regression,yes
prompt_yes_no,106TOWN,,81,estimated,0,2,0,0,0,3,0,False,C,mid_complex,yes
clear_n_dialog_rows,106TOWN,,48,estimated,2,0,1,0,0,0,1,False,A,trivial_regression,yes
enter_savegame_dialog,106TOWN,,225,estimated,2,1,7,3,0,8,2,False,D,driver_or_dos,no
prepare_save_name_screen,106TOWN,,357,estimated,1,2,4,0,0,7,6,False,D,driver_or_dos,no
check_save_name_is_new,106TOWN,,39,estimated,3,0,0,0,0,2,1,False,A,trivial_regression,yes
clear_save_name_if_new,106TOWN,,39,estimated,2,0,0,0,0,2,1,False,A,trivial_regression,yes
draw_menu_items_column,106TOWN,,75,estimated,1,0,2,0,0,0,1,False,C,mid_complex,yes
player_copy_buf,106TOWN,,1032,estimated,1,15,12,3,0,10,7,False,D,driver_or_dos,partial
run_gtega_main,107GTEGA,,321,estimated,0,10,0,0,2,2,3,False,D,driver_or_dos,no
run_render_passes_gtega,107GTEGA,,105,estimated,1,1,0,0,1,0,1,False,D,driver_or_dos,no
render_tile_if_marked_ega,107GTEGA,,9,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
render_tile_entry_ega,107GTEGA,,291,estimated,4,0,0,0,8,0,1,False,D,driver_or_dos,no
mark_tile_FE_ega,107GTEGA,,642,estimated,3,1,0,0,13,1,4,False,D,driver_or_dos,no
tile_col6_render,107GTEGA,,3,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
set_cx_6_ega,107GTEGA,,3,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
set_es_to_vga_ega,107GTEGA,,108,estimated,1,0,0,0,4,0,2,False,D,driver_or_dos,no
save_state_then_blit_ega,107GTEGA,,174,estimated,1,6,0,0,1,0,0,False,D,driver_or_dos,no
load_tile_list_then_use_ega,107GTEGA,,36,estimated,1,2,0,0,0,0,0,False,A,trivial_regression,no
load_tile_list_ptr_ega,107GTEGA,,3,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
match_tile_by_dx_ega,107GTEGA,,21,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
init_4E_loop_ega,107GTEGA,,30,estimated,2,0,0,0,0,0,1,False,A,trivial_regression,no
compute_col_decrement_ega,107GTEGA,,18,estimated,0,0,1,0,0,0,0,False,A,trivial_regression,no
decode_entity_slot_byte_ega,107GTEGA,,57,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
render_2_col_iter_ega,107GTEGA,,36,estimated,1,0,0,0,0,0,1,False,A,trivial_regression,no
render_3_tile_cols_ega,107GTEGA,,84,estimated,1,1,0,0,0,0,1,False,C,mid_complex,no
set_seq_map_mask_7_ega,107GTEGA,,246,estimated,1,0,0,0,17,0,1,False,D,driver_or_dos,no
init_text_render_buf_ega,107GTEGA,,60,estimated,0,1,0,0,0,0,0,False,A,trivial_regression,no
compute_glyph_index_ega,107GTEGA,,99,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
render_via_proc_loop2_ega,107GTEGA,,78,estimated,0,2,0,0,0,0,1,False,C,mid_complex,no
step_text_char_loop_ega,107GTEGA,,84,estimated,1,0,0,0,0,0,1,False,C,mid_complex,no
step_text_char_loop2_ega,107GTEGA,,36,estimated,1,1,0,0,0,1,1,False,A,trivial_regression,no
div_24bit_emit_digit_ega,107GTEGA,,69,estimated,1,6,0,0,0,0,0,False,C,deep_stubbing,no
div_16bit_emit_digit_ega,107GTEGA,,51,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
div_16bit_emit_digit_alt_ega,107GTEGA,,18,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
run_gtcga_main,108GTCGA,,312,estimated,0,10,0,0,0,2,3,False,D,driver_or_dos,no
cga_check_blit_col,108GTCGA,,102,estimated,1,1,0,0,0,0,1,False,C,mid_complex,no
draw_door_tile,108GTCGA,,9,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
draw_opaque_tile,108GTCGA,,438,estimated,4,0,0,0,0,0,1,False,C,mid_complex,no
draw_masked_tile,108GTCGA,,330,estimated,3,0,0,0,0,0,1,False,C,mid_complex,no
load_6tiles_to_buf,108GTCGA,,3,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
load_tiles_to_buf,108GTCGA,,57,estimated,1,0,0,0,0,0,2,False,A,trivial_regression,no
draw_door_init,108GTCGA,,168,estimated,1,6,0,0,0,0,0,False,C,deep_stubbing,no
find_nonfd_entry,108GTCGA,,36,estimated,1,2,0,0,0,0,0,False,A,trivial_regression,no
scan_entity_tbl,108GTCGA,,3,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
scan_entity_next,108GTCGA,,21,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
blit_3rows_to_cga,108GTCGA,,156,estimated,2,0,0,0,0,0,1,False,C,mid_complex,no
dispatch_via_tbl_a_cga,108GTCGA,,18,estimated,0,0,1,0,0,0,0,False,A,trivial_regression,no
calc_tile_cga_ofs,108GTCGA,,60,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
find_entity_at_row,108GTCGA,,36,estimated,1,0,0,0,0,0,1,False,A,trivial_regression,no
load_tiles_3_from_b,108GTCGA,,96,estimated,1,1,0,0,0,0,1,False,C,mid_complex,no
blend_tile_planes,108GTCGA,,66,estimated,1,0,0,0,0,0,2,False,C,mid_complex,no
render_string,108GTCGA,,60,estimated,0,1,0,0,0,0,0,False,A,trivial_regression,no
render_char_glyph,108GTCGA,,126,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
render_char_set,108GTCGA,,78,estimated,0,2,0,0,0,0,1,False,C,mid_complex,no
render_char_row,108GTCGA,,108,estimated,1,0,0,0,0,0,1,False,C,mid_complex,no
init_status_buf,108GTCGA,,39,estimated,1,1,0,0,0,1,1,False,A,trivial_regression,no
convert_time_bcd,108GTCGA,,69,estimated,1,6,0,0,0,0,0,False,C,deep_stubbing,no
bcd_extract_sub,108GTCGA,,51,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
bcd_extract_div,108GTCGA,,18,estimated,3,0,0,0,0,0,0,False,A,trivial_regression,no
encode_bitplanes_cga,108GTCGA,,60,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
encode_mask_cga,108GTCGA,,48,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
run_gthgc_main,109GTHGC,,306,estimated,0,10,0,0,0,2,3,False,D,driver_or_dos,no
match_tile_by_dx_hgc,109GTHGC,,102,estimated,1,1,0,0,0,0,1,False,C,mid_complex,no
render_tile_if_marked_hgc,109GTHGC,,9,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
render_tile_entry_hgc,109GTHGC,,249,estimated,4,0,0,0,0,0,2,False,C,mid_complex,no
mark_tile_FE_hgc,109GTHGC,,354,estimated,3,0,0,0,0,0,1,False,C,mid_complex,no
set_cx_6_hgc,109GTHGC,,3,estimated,0,0,0,0,0,0,0,False,A,trivial_regression,no
save_cs_then_op_hgc,109GTHGC,,60,estimated,1,0,0,0,0,0,1,False,A,trivial_regression,no
blit_sprite_alt_hgc,109GTHGC,,168,estimated,1,6,0,0,0,0,0,False,C,deep_stubbing,no
load_tile_list_then_use_hgc,109GTHGC,,36,estimated,1,2,0,0,0,0,0,False,A,trivial_regression,no
load_tile_list_ptr_hgc,109GTHGC,,3,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
noop_helper_hgc,109GTHGC,,21,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
init_status_row_24_hgc,109GTHGC,,36,estimated,2,0,0,0,0,0,1,False,A,trivial_regression,no
save_di_via_bp_hgc,109GTHGC,,18,estimated,0,0,1,0,0,0,0,False,A,trivial_regression,no
decode_entity_slot_byte_hgc,109GTHGC,,57,estimated,1,0,0,0,0,0,0,False,A,trivial_regression,no
render_2_col_iter_hgc,109GTHGC,,36,estimated,1,0,0,0,0,0,1,False,A,trivial_regression,no
render_via_multiply3_hgc,109GTHGC,,99,estimated,1,1,0,0,0,0,1,False,C,mid_complex,no
save_ds_then_process_hgc,109GTHGC,,66,estimated,1,0,0,0,0,0,2,False,C,mid_complex,no
copy_pixel_row_v1_hgc,109GTHGC,,33,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_v2_hgc,109GTHGC,,36,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_v3_hgc,109GTHGC,,27,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_v4_hgc,109GTHGC,,33,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_v5_hgc,109GTHGC,,36,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
copy_pixel_row_v6_hgc,109GTHGC,,27,estimated,0,0,0,0,0,0,1,False,A,trivial_regression,no
init_text_render_buf_hgc,109GTHGC,,60,estimated,0,1,0,0,0,0,0,False,A,trivial_regression,no
compute_glyph_index_hgc,109GTHGC,,126,estimated,1,0,0,0,0,0,0,False,C,mid_complex,no
render_via_text_decimal_hgc,109GTHGC,,78,estimated,0,2,0,0,0,0,1,False,C,mid_complex,no
step_render_alt_hgc,109GTHGC,,108,estimated,1,0,0,0,0,0,1,False,C,mid_complex,no
render_text_decimal_hgc,109GTHGC,,36,estimated,1,1,0,0,0,1,1,False,A,trivial_regression,no
div_24bit_emit_digit_hgc,109GTHGC,,69,estimated,1,6,0,0,0,0,0,False,C,deep_stubbing,no
